sentiment_comp,sentiment_pos,sentiment_neu,sentiment_neg,f_k_grade,flesch_index,fog_index,difficult_words,num_syllables,num_words,num_lines,num_dup,artist,song,lyricId
0.8908,0.142,0.779,0.079,1.5,103.12,4.2,5,176,158,15,3,Sue Thompson,Paper Tiger,2924
0.9977,0.385,0.605,0.01,2.2,95.88,3.72,5,219,176,19,11,Chubby Checker,"Lovely, Lovely (Loverly, Loverly)",2925
-0.9379,0.095,0.722,0.183,1.3,103.63,4.19,5,234,209,21,2,Little Milton,Blind Man,2926
0.7946,0.128,0.763,0.108,1.1,104.03,3.84,4,230,212,22,2,Mary Wells,Use Your Head,2927
-0.9583,0.054,0.806,0.14,0.8,99.43,2.65,4,289,242,42,15,Garnet Mimms,A Little Bit Of Soap,2928
0.998,0.313,0.569,0.118,0.3,106.26,2.96,8,328,290,39,10,The Beau Brummels,"Laugh, Laugh",2929
0.9393,0.094,0.852,0.054,0.6,99.94,3.25,20,393,318,60,19,Billy Edd Wheeler,Ode To The Little Brown Shack Out Back,2930
0.9063,0.099,0.813,0.088,2.1,90.87,3.2,95,1048,805,136,28,Bobby Bland,Black Night,2931
0.9514,0.313,0.687,0.0,-0.8,108.8,1.96,2,43,39,8,1,Alvin Cash & The Crawlers,Twine Time,2932
-0.5312,0.104,0.741,0.155,-0.2,107.18,2.6,9,302,268,41,20,Sam Cooke,Shake,2933
-0.8735,0.12,0.705,0.175,1.3,98.21,2.8,3,254,217,31,4,The Rolling Stones,Heart Of Stone,2934
0.9762,0.146,0.825,0.029,1.1,98.72,2.97,9,252,216,33,2,Dobie Gray,"The ""In"" Crowd",2935
-0.9604,0.203,0.431,0.366,0.2,106.57,2.84,4,167,156,22,6,The Zombies,Tell Her No,2936
-0.9119,0.097,0.748,0.155,1.4,97.91,3.11,4,250,213,29,9,Peter And Gordon,I Go To Pieces,2937
-0.9462,0.072,0.759,0.168,1.3,103.73,4.15,5,234,207,21,1,Bobby Bland,Blind Man,2938
0.8018,0.109,0.838,0.053,1.3,98.11,3.04,7,248,205,29,0,The Kingsmen,The Jolly Green Giant,2939
0.8225,0.094,0.885,0.02,1.0,99.02,2.75,5,176,148,24,2,The Novas,The Crusher,2940
-0.5053,0.126,0.708,0.166,-0.8,108.7,2.36,4,126,110,22,5,Brenda Lee,The Crying Game,2941
0.9785,0.182,0.754,0.064,1.7,91.78,2.2,7,270,201,40,13,Barbara Lynn,It's Better To Have It,2942
0.6457,0.161,0.666,0.174,0.7,99.83,2.16,4,183,157,29,7,Reparata And The Delrons,Whenever A Teenager Cries,2943
1.0,0.122,0.782,0.097,4.4,79.36,5.39,2975,31476,23012,2594,16,Nella Dodds,"Finders Keepers, Losers Weepers",2944
1.0,0.097,0.809,0.093,4.8,89.08,6.63,3075,178907,148516,9300,59,Mitty Collier,"No Faith, No Love",2945
0.0474,0.142,0.684,0.174,-0.9,109.11,1.84,2,241,212,46,21,Ronnie Dove,Hello Pretty Girl,2946
0.9974,0.34,0.66,0.0,2.6,89.55,2.88,3,240,188,26,8,Gary Lewis And The Playboys,This Diamond Ring,2947
0.9547,0.126,0.862,0.012,-0.3,107.38,2.52,4,174,163,26,10,The Temptations,My Girl,2948
0.9945,0.383,0.456,0.16,0.1,106.77,2.76,4,208,193,28,1,Brenda Lee,Thanks A Lot,2949
0.9921,0.171,0.815,0.014,-0.4,107.69,2.55,6,293,270,45,10,The Ad Libs,The Boy From New York City,2950
1.0,0.13,0.777,0.093,1.1,98.82,3.17,1210,21382,18102,2846,22,Al (He's the King) Hirt,Fancy Pants,2951
0.9985,0.106,0.805,0.088,198.7,-442.36,200.78,834,6690,3983,8,5,Adam Faith With The Roulettes,It's Alright,2952
0.998,0.186,0.74,0.074,2.1,96.08,4.33,39,838,700,77,10,The Exciters,I Want You To Be My Boy,2953
0.9924,0.144,0.755,0.101,1.3,98.11,3.59,61,856,693,98,11,The Manhattans,I Wanna Be (Your Everything),2954
