sentiment_comp,sentiment_pos,sentiment_neu,sentiment_neg,f_k_grade,flesch_index,fog_index,difficult_words,num_syllables,num_words,num_lines,num_dup,artist,song,lyricId
-0.7003,0.0,0.963,0.037,1.3,98.21,3.55,13,195,160,23,4,The Police,Wrapped Around Your Finger,12641
-0.9504,0.153,0.658,0.19,0.9,99.33,2.86,15,292,241,41,5,Quiet Riot,Bang Your Head (Metal Health),12642
0.9075,0.096,0.848,0.056,0.9,99.33,2.62,13,362,306,52,12,D Train,Something's On Your Mind,12643
0.9616,0.178,0.805,0.017,0.4,100.54,2.83,6,148,126,27,10,Patti LaBelle,If Only You Knew,12644
0.9844,0.12,0.868,0.012,0.9,99.23,2.84,15,442,364,61,36,"Evelyn ""Champagne"" King",Action,12645
0.9444,0.108,0.876,0.016,-0.3,107.58,2.44,5,191,170,28,11,Van Halen,Jump,12646
-0.9074,0.051,0.836,0.114,1.0,99.02,2.48,13,334,285,46,21,Duran Duran,New Moon On Monday,12647
0.7905,0.11,0.786,0.104,0.8,99.43,2.44,13,390,323,56,27,Kenny Rogers,This Woman,12648
0.8161,0.128,0.799,0.073,-1.6,116.35,2.49,3,249,238,41,15,Huey Lewis & The News,I Want A New Drug,12649
-0.9404,0.164,0.602,0.234,-0.4,107.79,2.36,6,242,217,37,10,Musical Youth,She's Trouble,12650
0.9957,0.191,0.792,0.016,-0.2,107.18,2.6,7,328,293,45,21,Donna Summer,Love Has A Mind Of Its Own,12651
0.9694,0.137,0.806,0.057,1.1,98.82,3.13,18,345,282,44,16,Jackson Browne,For A Rocker,12652
-0.7096,0.017,0.924,0.059,-0.8,108.7,2.0,2,235,212,42,22,U2,I Will Follow,12653
0.9377,0.158,0.732,0.11,2.6,89.34,3.68,12,293,222,30,11,John Lennon,Nobody Told Me,12654
0.991,0.247,0.656,0.097,1.0,99.02,2.86,6,262,211,34,15,Tina Turner,Let's Stay Together,12655
0.7269,0.104,0.838,0.058,-0.7,108.5,2.66,9,234,206,40,23,Howard Jones,New Song,12656
-0.875,0.066,0.828,0.107,0.5,100.34,3.08,7,176,143,29,14,Kim Carnes,You Make My Heart Beat Faster,12657
0.9814,0.096,0.904,0.0,1.0,98.92,2.64,3,378,323,51,28,Manfred Mann's Earth Band,Runner,12658
0.9893,0.141,0.802,0.056,0.0,106.97,2.68,6,469,425,63,25,The Deele,Body Talk,12659
0.7466,0.081,0.869,0.049,-0.4,107.79,2.72,15,254,225,38,35,Toni Basil,Over My Head,12660
0.9989,0.541,0.44,0.02,-1.8,116.75,2.16,3,169,162,30,19,Christine McVie,Got A Hold On Me,12661
