date,rank,artist,song,lyricId
2009-01-03,1,Beyonce,Single Ladies (Put A Ring On It),20976
2009-01-03,2,T.I. Featuring Rihanna,Live Your Life,20948
2009-01-03,3,Lady Gaga Featuring Colby O'Donis,Just Dance,20890
2009-01-03,4,Kanye West,Heartless,20999
2009-01-03,5,Britney Spears,Womanizer,20963
2009-01-03,6,Katy Perry,Hot N Cold,20850
2009-01-03,7,Taylor Swift,Love Story,20930
2009-01-03,8,Kanye West,Love Lockdown,20939
2009-01-03,9,T.I.,Whatever You Like,20899
2009-01-03,10,Beyonce,If I Were A Boy,20972
2009-01-03,11,Britney Spears,Circus,21037
2009-01-03,12,Jason Mraz,I'm Yours,20769
2009-01-03,13,Kevin Rudolf Featuring Lil Wayne,Let It Rock,20918
2009-01-03,14,Ne-Yo,Miss Independent,20914
2009-01-03,15,Akon,Right Now (Na Na Na),20944
2009-01-03,16,P!nk,So What,20910
2009-01-03,17,Nickelback,Gotta Be Somebody,20953
2009-01-03,18,Rihanna,Rehab,21004
2009-01-03,19,The All-American Rejects,Gives You Hell,21013
2009-01-03,20,Zac Brown Band,Chicken Fried,20941
2009-01-03,21,Lil Wayne Featuring Bobby Valentino & Kidd Kidd,Mrs. Officer,20913
2009-01-03,22,Jim Jones & Ron Browz Featuring Juelz Santana,Pop Champagne,20984
2009-01-03,23,Rihanna,Disturbia,20845
2009-01-03,24,John Legend Featuring Andre 3000,Green Light,20926
2009-01-03,25,Ludacris Co-Starring T-Pain,One More Drink,-1
2009-01-03,26,Saving Abel,Addicted,20842
2009-01-03,27,T-Pain Featuring Lil Wayne,Can't Believe It,20889
2009-01-03,28,T-Pain Featuring Ludacris,Chopped 'N' Skrewed,20977
2009-01-03,29,The Fray,You Found Me,21023
2009-01-03,30,Leona Lewis,Better In Time,20761
2009-01-03,31,Plies Featuring Chris J,Put It On Ya,21028
2009-01-03,32,The Pussycat Dolls,I Hate This Part,21034
2009-01-03,33,Akon Featuring Lil Wayne & Young Jeezy,I'm So Paid,20965
2009-01-03,34,P!nk,Sober,21032
2009-01-03,35,The Veronicas,Untouched,21033
2009-01-03,36,Coldplay,Viva La Vida,20790
2009-01-03,37,O.A.R.,Shattered (Turn The Car Around),20897
2009-01-03,38,Montgomery Gentry,Roll With Me,20935
2009-01-03,39,Fall Out Boy,I Don't Care,20931
2009-01-03,40,David Cook,Light On,20954
2009-01-03,41,The Killers,Human,20955
2009-01-03,42,Ne-Yo,Closer,20770
2009-01-03,43,Gavin Rossdale,Love Remains The Same,20830
2009-01-03,44,Paramore,Decode,21001
2009-01-03,45,David Archuleta,Crush,20900
2009-01-03,46,Secondhand Serenade,Fall For You,20838
2009-01-03,47,Usher,Trading Places,20998
2009-01-03,48,Taylor Swift,White Horse,21008
2009-01-03,49,Jamie Foxx Featuring T.I.,Just Like Me,21046
2009-01-03,50,Sugarland,Already Gone,20950
2009-01-03,51,Jay-Z & T.I. Featuring Kanye West & Lil Wayne,Swagga Like Us,20929
2009-01-03,52,Jamey Johnson,In Color,20964
2009-01-03,53,Jazmine Sullivan,Bust Your Windows,20967
2009-01-03,54,Dierks Bentley,Feel That Fire,20968
2009-01-03,55,Rascal Flatts,Here,20961
