sentiment_comp,sentiment_pos,sentiment_neu,sentiment_neg,f_k_grade,flesch_index,fog_index,difficult_words,num_syllables,num_words,num_lines,num_dup,artist,song,lyricId
-0.7744,0.024,0.923,0.053,-0.2,107.28,2.81,2,175,159,25,20,The Rooftop Singers,Walk Right In,1726
0.9357,0.064,0.931,0.005,2.5,100.48,5.24,8,307,276,21,3,Peggy Lee,I'm A Woman,1727
0.9983,0.467,0.513,0.02,0.8,99.43,2.56,8,194,167,29,12,Bobby Bland,Call On Me,1728
0.7503,0.127,0.752,0.121,2.2,95.77,4.97,68,937,759,81,16,Jimmy McGriff,All About My Girl,1729
0.9242,0.095,0.818,0.087,6.7,57.23,3.98,410,3657,2097,367,1,Jimmy Clanton,Darkest Street In Town,1730
0.9786,0.291,0.606,0.103,0.4,105.96,3.08,3,132,123,16,3,Johnny Crawford,Proud,1731
0.8555,0.066,0.934,0.0,-0.6,108.4,2.41,7,149,137,26,2,Connie Francis,Al Di La,1732
-0.9979,0.006,0.527,0.467,0.2,106.57,2.84,4,187,163,23,8,Lou Christie,The Gypsy Cried,1733
-0.9635,0.134,0.645,0.221,0.5,105.55,3.24,1,269,234,29,14,Steve Alaimo,Every Day I Have To Cry,1734
0.9982,0.142,0.741,0.117,2.0,96.38,4.24,156,3300,2666,303,13,Tony Bennett,I Will Live My Life For You,1735
-0.9191,0.034,0.861,0.105,1.1,98.62,2.64,2,251,212,32,13,Jan Bradley,Mama Didn't Lie,1736
1.0,0.137,0.792,0.072,22.3,32.77,23.26,4564,86560,63957,1167,0,Bent Fabric and His Piano,Chicken Feed,1737
-0.7301,0.027,0.889,0.084,-0.2,107.18,2.6,0,125,110,17,2,Etta James,Would It Make Any Difference To You,1738
-0.2382,0.111,0.762,0.127,0.7,105.15,3.4,4,246,220,26,9,The Cascades,Rhythm Of The Rain,1739
0.9841,0.112,0.879,0.008,-1.4,115.74,2.56,2,316,306,48,12,Sue Thompson,Willie Can,1740
0.9441,0.206,0.674,0.12,1.8,96.99,3.54,4,193,156,19,4,Tony Bennett,I Wanna Be Around,1741
-0.9899,0.08,0.641,0.278,1.3,98.31,2.76,0,230,194,28,8,Dobie Gray,Look At Me,1742
0.9905,0.275,0.716,0.009,1.8,96.89,3.62,3,156,133,16,2,Junior Parker,Someone Somewhere,1743
-0.1779,0.034,0.929,0.038,2.9,94.05,4.44,5,219,177,16,4,Marvin Gaye,Hitch Hike,1744
0.9643,0.133,0.856,0.011,0.6,99.94,2.33,10,225,195,37,10,The Sherrys,Slop Time,1745
-0.4213,0.066,0.864,0.07,0.8,99.53,2.28,2,264,228,40,19,The Moments,Walk Right In,1746
0.9978,0.307,0.693,0.0,1.8,91.48,3.49,19,270,205,39,23,Paul Anka,Love (Makes the World Go 'round),1747
0.9652,0.188,0.732,0.08,1.5,97.7,3.0,4,182,157,21,3,Dion,Ruby Baby,1748
-0.9863,0.031,0.827,0.142,3.3,93.14,5.16,8,388,337,28,18,"Peter, Paul & Mary",Settle Down (Goin' Down That Highway),1749
0.9915,0.235,0.69,0.075,-0.3,107.58,2.44,7,201,182,30,9,Bobby Bland,That's The Way Love Is,1750
-0.3627,0.156,0.654,0.19,0.2,106.57,2.84,3,238,207,29,12,Eydie Gorme,Blame It On The Bossa Nova,1751
0.2467,0.085,0.821,0.094,0.6,100.14,2.04,1,131,113,22,6,Bobby Darin,You're The Reason I'm Living,1752
