date,rank,artist,song,lyricId
2016-01-02,1,Adele,Hello,23807
2016-01-02,2,Justin Bieber,Sorry,23808
2016-01-02,3,Drake,Hotline Bling,23719
2016-01-02,4,Justin Bieber,Love Yourself,23830
2016-01-02,5,Justin Bieber,What Do You Mean?,23745
2016-01-02,6,Selena Gomez,Same Old Love,23761
2016-01-02,7,The Weeknd,The Hills,23653
2016-01-02,8,Alessia Cara,Here,23724
2016-01-02,9,Shawn Mendes,Stitches,23656
2016-01-02,10,Meghan Trainor Featuring John Legend,Like I'm Gonna Lose You,23698
2016-01-02,11,Fetty Wap Featuring Remy Boyz,679,23687
2016-01-02,12,The Weeknd,In The Night,23756
2016-01-02,13,Drake & Future,Jumpman,23771
2016-01-02,14,Ellie Goulding,On My Mind,23770
2016-01-02,15,The Weeknd,Can't Feel My Face,23668
2016-01-02,16,Travis Scott,Antidote,23757
2016-01-02,17,Elle King,Ex's & Oh's,23699
2016-01-02,18,Mariah Carey,All I Want For Christmas Is You,18161
2016-01-02,19,twenty one pilots,Stressed Out,23631
2016-01-02,20,Bryson Tiller,Don't,23791
2016-01-02,21,Thomas Rhett,Die A Happy Man,23784
2016-01-02,22,Post Malone,White Iverson,23759
2016-01-02,23,Taylor Swift,Wildest Dreams,23442
2016-01-02,24,Jordan Smith,Mary Did You Know,23870
2016-01-02,25,Major Lazer & DJ Snake Featuring MO,Lean On,23614
2016-01-02,26,The Chainsmokers Featuring Rozes,Roses,23804
2016-01-02,27,Silento,Watch Me,23570
2016-01-02,28,Tory Lanez,Say It,23803
2016-01-02,29,Cam,Burning House,23704
2016-01-02,30,Demi Lovato,Confident,23778
2016-01-02,31,Fetty Wap,Trap Queen,23527
2016-01-02,32,One Direction,Perfect,23801
2016-01-02,33,Ariana Grande,Focus,23815
2016-01-02,34,Sam Hunt,Break Up In A Small Town,23796
2016-01-02,35,Future Featuring Drake,Where Ya At,23707
2016-01-02,36,J. Cole,No Role Modelz,23482
2016-01-02,37,R. City Featuring Adam Levine,Locked Away,23709
2016-01-02,38,Brenda Lee,Rockin' Around The Christmas Tree,534
2016-01-02,39,Skrillex & Diplo With Justin Bieber,Where Are U Now,23580
2016-01-02,40,G-Eazy x Bebe Rexha,"Me, Myself & I",23818
2016-01-02,41,Daya,Hide Away,23768
2016-01-02,42,Wiz Khalifa Featuring Charlie Puth,See You Again,23587
2016-01-02,43,Selena Gomez Featuring A$AP Rocky,Good For You,23679
2016-01-02,44,Coldplay,Adventure Of A Lifetime,23822
2016-01-02,45,Fetty Wap,Again,23726
2016-01-02,46,Shawn Mendes & Camila Cabello,I Know What You Did Last Summer,23847
2016-01-02,47,DNCE,Cake By The Ocean,23802
2016-01-02,48,Bryson Tiller,Exchange,23814
2016-01-02,49,OMI,Cheerleader,23626
2016-01-02,50,One Direction,Drag Me Down,23715
2016-01-02,51,Flo Rida,My House,23829
2016-01-02,52,iLoveMemphis,Hit The Quan,23734
2016-01-02,53,DeJ Loaf Featuring Big Sean,Back Up,23795
2016-01-02,54,Missy Elliott Featuring Pharrell Williams,WTF (Where They From),23827
2016-01-02,55,Adele,When We Were Young,23850
2016-01-02,56,Emily Ann Roberts,Burning House,23871
2016-01-02,57,Yo Gotti Featuring Nicki Minaj,Down In The DM,23858
2016-01-02,58,Brothers Osborne,Stay A Little Longer,23797
2016-01-02,59,Justin Bieber,I'll Show You,23817
2016-01-02,60,Charlie Puth,One Call Away,23859
2016-01-02,61,Luke Bryan Featuring Karen Fairchild,Home Alone Tonight,23854
2016-01-02,62,Selena Gomez,Hands To Myself,23864
2016-01-02,63,Blake Shelton,Gonna,23764
2016-01-02,64,Chris Brown,Back To Sleep,23872
2016-01-02,65,Nelly Featuring Jeremih,The Fix,23736
2016-01-02,66,Jason Aldean,Gonna Know We Were Here,23387
2016-01-02,67,Gwen Stefani,Used To Love You,23811
2016-01-02,68,DLOW,Do It Like Me,23823
2016-01-02,69,Cole Swindell,You Should Be Here,23873
2016-01-02,70,Drake & Future,Big Rings,23776
2016-01-02,71,Jana Kramer,I Got The Boy,23798
2016-01-02,72,Jordan Smith,Climb Every Mountain,23874
2016-01-02,73,LOCASH,I Love This Life,23813
2016-01-02,74,Drake,Back To Back,23716
2016-01-02,75,Rudimental Featuring Ed Sheeran,Lay It All On Me,23794
2016-01-02,76,Tim McGraw,Top Of The World,23799
2016-01-02,77,Rachel Platten,Stand By You,23828
2016-01-02,78,Young Thug,Best Friend,23855
2016-01-02,79,Fall Out Boy,Irresistible,23511
2016-01-02,80,Halsey,New Americana,23755
2016-01-02,81,Lil Dicky Featuring Fetty Wap & Rich Homie Quan,$ave Dat Money,23775
2016-01-02,82,Justin Bieber Featuring Halsey,The Feeling,23832
2016-01-02,83,Ty Dolla $ign Featuring Future & Rae Sremmurd,Blase,23763
2016-01-02,84,Rae Sremmurd,Come Get Her,23769
2016-01-02,85,Dan + Shay,Nothin' Like You,23729
2016-01-02,86,Andy Grammer,Good To Be Alive (Hallelujah),23875
2016-01-02,87,Kelsea Ballerini,Dibs,23812
2016-01-02,88,Luke Bryan,Strip It Down,23708
2016-01-02,89,"Macklemore & Ryan Lewis Featuring Eric Nally, Melle Mel, Kool Moe Dee & Grandmaster Caz",Downtown,23740
2016-01-02,90,Jordan Smith & Adam Levine,God Only Knows,23876
2016-01-02,91,Granger Smith,Backroad Song,23866
2016-01-02,92,Dawin,Dessert,23865
2016-01-02,93,Big Sean Featuring Chris Brown & Ty Dolla $ign,Play No Games,23690
2016-01-02,94,Drake,Right Hand,23762
2016-01-02,95,Bryson Tiller,Sorry Not Sorry,23877
2016-01-02,96,Zac Brown Band,Beautiful Drug,23819
2016-01-02,97,Carrie Underwood,Smoke Break,23738
2016-01-02,98,Tori Kelly,Hollow,23878
2016-01-02,99,Jordan Smith,Somebody To Love,23863
2016-01-02,100,Justin Bieber,Purpose,23834
2016-01-09,1,Adele,Hello,23807
2016-01-09,2,Justin Bieber,Sorry,23808
2016-01-09,3,Justin Bieber,Love Yourself,23830
2016-01-09,4,Drake,Hotline Bling,23719
2016-01-09,5,Justin Bieber,What Do You Mean?,23745
2016-01-09,6,Selena Gomez,Same Old Love,23761
2016-01-09,7,Alessia Cara,Here,23724
2016-01-09,8,Shawn Mendes,Stitches,23656
2016-01-09,9,The Weeknd,The Hills,23653
2016-01-09,10,Meghan Trainor Featuring John Legend,Like I'm Gonna Lose You,23698
2016-01-09,11,Mariah Carey,All I Want For Christmas Is You,18161
2016-01-09,12,Drake & Future,Jumpman,23771
2016-01-09,13,twenty one pilots,Stressed Out,23631
2016-01-09,14,Fetty Wap Featuring Remy Boyz,679,23687
2016-01-09,15,The Weeknd,In The Night,23756
2016-01-09,16,Travis Scott,Antidote,23757
2016-01-09,17,Ellie Goulding,On My Mind,23770
2016-01-09,18,Bryson Tiller,Don't,23791
2016-01-09,19,Silento,Watch Me,23570
2016-01-09,20,The Chainsmokers Featuring Rozes,Roses,23804
2016-01-09,21,The Weeknd,Can't Feel My Face,23668
