date,rank,artist,song,lyricId
1993-01-02,1,Whitney Houston,I Will Always Love You,15958
1993-01-02,2,Wreckx-N-Effect,Rump Shaker,15919
1993-01-02,3,Shai,If I Ever Fall In Love,15929
1993-01-02,4,Boyz II Men,"In The Still Of The Nite (From ""The Jacksons"")",15973
1993-01-02,5,Snap!,Rhythm Is A Dancer,15881
1993-01-02,6,P.M. Dawn,"I'd Die Without You (From ""Boomerang"")",-1
1993-01-02,7,Shanice,"Saving Forever For You (From ""Beverly Hills, 90210"")",-1
1993-01-02,8,Bobby Brown,Good Enough,15928
1993-01-02,9,TLC,What About Your Friends,15896
1993-01-02,10,Mary J. Blige,Real Love,15890
1993-01-02,11,Madonna,Deeper And Deeper,15978
1993-01-02,12,Michael Bolton,To Love Somebody,15934
1993-01-02,13,The Heights,How Do You Talk To An Angel,15914
1993-01-02,14,Saigon Kick,Love Is On The Way,15898
1993-01-02,15,Restless Heart,When She Cries,15960
1993-01-02,16,Mad Cobra,Flex,15930
1993-01-02,17,Eric Clapton,Layla,15916
1993-01-02,18,Spin Doctors,Little Miss Can't Be Wrong,15935
1993-01-02,19,Jon Secada,Do You Believe In Us,15910
1993-01-02,20,Go West,Faithful,15954
1993-01-02,21,N2Deep,Back To The Hotel,15847
1993-01-02,22,Annie Lennox,Walking On Broken Glass,15897
1993-01-02,23,Prince And The New Power Generation,7,15976
1993-01-02,24,Elton John,The Last Song,15946
1993-01-02,25,Peabo Bryson & Regina Belle,A Whole New World (Aladdin's Theme),15992
1993-01-02,26,Portrait,Here We Go Again!,15966
1993-01-02,27,Charles & Eddie,Would I Lie To You?,15885
1993-01-02,28,Damn Yankees,Where You Goin' Now,15926
1993-01-02,29,Genesis,Never A Time,15953
1993-01-02,30,R.E.M.,Drive,15944
1993-01-02,31,En Vogue,"Give It Up, Turn It Loose",15979
1993-01-02,32,Boyz II Men,"End Of The Road (From ""Boomerang"")",15853
1993-01-02,33,House Of Pain,Jump Around,15834
1993-01-02,34,Toad The Wet Sprocket,Walk On The Ocean,15963
1993-01-02,35,Lo-Key?,I Got A Thang 4 Ya!,15964
1993-01-02,36,Patty Smyth,Sometimes Love Just Ain't Enough,15877
1993-01-02,37,Bell Biv DeVoe,Gangsta,15959
1993-01-02,38,U2,Who's Gonna Ride Your Wild Horses,15952
1993-01-02,39,Shabba Ranks (Featuring Johnny Gill),Slow And Sexy,15941
1993-01-02,40,Expose,I Wish The Phone Would Ring,15945
1993-01-02,41,Arrested Development,Mr. Wendal,15991
1993-01-02,42,En Vogue,Free Your Mind,15901
1993-01-02,43,Bon Jovi,Keep The Faith,15940
1993-01-02,44,Toni Braxton,"Love Shoulda Brought You Home (From ""Boomerang"")",15962
1993-01-02,45,Arrested Development,People Everyday,15879
1993-01-02,46,TLC,Baby-Baby-Baby,15810
1993-01-02,47,The S.O.U.L. S.Y.S.T.E.M.,It's Gonna Be A Lovely Day,15974
1993-01-02,48,Dan Baird,I Love You Period,15982
1993-01-02,49,Sade,No Ordinary Love,15955
1993-01-02,50,Celine Dion,Love Can Move Mountains,15970
1993-01-02,51,Paperboy,Ditty,15995
1993-01-02,52,Trey Lorenz,Someone To Hold,15915
1993-01-02,53,Hi-Five,Quality Time,15983
1993-01-02,54,Michael Jackson,Heal The World,15984
1993-01-02,55,Def Leppard,Have You Ever Needed Someone So Bad,15888
1993-01-02,56,Father M.C.,Everything's Gonna Be Alright,15980
1993-01-02,57,Madonna,Erotica,15927
1993-01-02,58,After 7,Baby I'm For Real/Natural High,15956
1993-01-02,59,Def Leppard,Stand Up (Kick Love Into Motion),15987
1993-01-02,60,Mary J. Blige,Reminisce,15993
1993-01-02,61,Shakespear's Sister,I Don't Care,15975
1993-01-02,62,Peter Gabriel,Steam,15996
1993-01-02,63,Lighter Shade Of Brown,Homies,15985
