date,rank,artist,song,lyricId
1984-01-07,1,Paul McCartney And Michael Jackson,Say Say Say,12550
1984-01-07,2,Daryl Hall John Oates,Say It Isn't So,12570
1984-01-07,3,Duran Duran,Union Of The Snake,12580
1984-01-07,4,Yes,Owner Of A Lonely Heart,12581
1984-01-07,5,Olivia Newton-John,Twist Of Fate,12578
1984-01-07,6,The Romantics,Talking In Your Sleep,12546
1984-01-07,7,Matthew Wilder,Break My Stride,12520
1984-01-07,8,Elton John,I Guess That's Why They Call It The Blues,12571
1984-01-07,9,The Rolling Stones,Undercover Of The Night,12586
1984-01-07,10,Lionel Richie,All Night Long (All Night),12513
1984-01-07,11,Billy Joel,Uptown Girl,12522
1984-01-07,12,Pat Benatar,Love Is A Battlefield,12524
1984-01-07,13,Culture Club,Karma Chameleon,12611
1984-01-07,14,Peter Schilling,Major Tom (Coming Home),12528
1984-01-07,15,Lionel Richie,Running With The Night,12603
1984-01-07,16,Culture Club,Church Of The Poison Mind,12559
1984-01-07,17,Kool & The Gang,Joanna,12583
1984-01-07,18,Barry Manilow,Read 'Em And Weep,12596
1984-01-07,19,The Police,Synchronicity II,12579
1984-01-07,20,Quiet Riot,Cum On Feel The Noize,12519
1984-01-07,21,Jump 'n The Saddle,The Curly Shuffle,12615
1984-01-07,22,Genesis,That's All,12604
1984-01-07,23,Thirty Eight Special,If I'd Been The One,12587
1984-01-07,24,Ray Parker Jr.,I Still Can't Get Over Loving You,12588
1984-01-07,25,Debarge,Time Will Reveal,12555
1984-01-07,26,John Mellencamp,Pink Houses,12619
1984-01-07,27,Madonna,Holiday,12574
1984-01-07,28,Irene Cara,Why Me?,12560
1984-01-07,29,Kenny Rogers Duet With Dolly Parton,Islands In The Stream,-1
1984-01-07,30,Christopher Cross,Think Of Laura,12620
1984-01-07,31,Jeffrey Osborne,Stay With Me Tonight,12557
1984-01-07,32,Spandau Ballet,Gold,12597
1984-01-07,33,The Fixx,The Sign Of Fire,12605
1984-01-07,34,Paul McCartney,So Bad,12636
1984-01-07,35,Big Country,In A Big Country,12561
1984-01-07,36,Deborah Allen,Baby I Lied,12556
1984-01-07,37,Pretenders,Middle Of The Road,12628
1984-01-07,38,Shannon,Let The Music Play,12592
1984-01-07,39,Billy Joel,An Innocent Man,12629
1984-01-07,40,Robert Plant,In The Mood,12599
1984-01-07,41,The Motels,Remember The Night,12612
1984-01-07,42,Real Life,Send Me An Angel,12595
1984-01-07,43,Stevie Nicks,Nightbird,12630
1984-01-07,44,Naked Eyes,When The Lights Go Out,12563
1984-01-07,45,James Ingram With Michael McDonald,Yah Mo B There,-1
1984-01-07,46,Rick James And Smokey Robinson,Ebony Eyes,12622
1984-01-07,47,Irene Cara,The Dream,12624
1984-01-07,48,Bonnie Tyler,Take Me Back,12613
1984-01-07,49,Chaka Khan,Ain't Nobody,12539
1984-01-07,50,Nena,99 Luftballons,12621
1984-01-07,51,John Cougar Mellencamp,Crumblin' Down,12551
1984-01-07,52,Dolly Parton,Save The Last Dance For Me,12623
1984-01-07,53,Huey Lewis & The News,Heart And Soul,12506
1984-01-07,54,Re-flex,The Politics Of Dancing,12608
1984-01-07,55,Eddie Money,Big Crash,12602
1984-01-07,56,Linda Ronstadt & The Nelson Riddle Orchestra,What's New,-1
1984-01-07,57,Sheena Easton,Almost Over You,12625
1984-01-07,58,Night Ranger,(You Can Still) Rock In America,12614
1984-01-07,59,KC,Give It Up,12637
1984-01-07,60,The Alan Parsons Project,You Don't Believe,12598
1984-01-07,61,The Police,Wrapped Around Your Finger,12641
1984-01-07,62,Cyndi Lauper,Girls Just Want To Have Fun,12631
1984-01-07,63,Midnight Star,Wet My Whistle,12609
1984-01-07,64,Michael Jackson,P.Y.T. (Pretty Young Thing),12543
1984-01-07,65,Rick Springfield,Souls,12553
1984-01-07,66,Peabo Bryson & Roberta Flack,You're Looking Like Love To Me,12638
1984-01-07,67,Stray Cats,I Won't Stand In Your Way,12572
1984-01-07,68,Barbra Streisand,The Way He Makes Me Feel,12562
1984-01-07,69,KISS,Lick It Up,12590
