date,rank,artist,song,lyricId
2015-01-03,1,Taylor Swift,Blank Space,23436
2015-01-03,2,Hozier,Take Me To Church,23362
2015-01-03,3,Mark Ronson Featuring Bruno Mars,Uptown Funk!,23451
2015-01-03,4,Ed Sheeran,Thinking Out Loud,23412
2015-01-03,5,Meghan Trainor,Lips Are Movin,23432
2015-01-03,6,Sam Smith,I'm Not The Only One,23295
2015-01-03,7,Ariana Grande & The Weeknd,Love Me Harder,23414
2015-01-03,8,Nick Jonas,Jealous,23383
2015-01-03,9,Maroon 5,Animals,23366
2015-01-03,10,Meghan Trainor,All About That Bass,23332
2015-01-03,11,Taylor Swift,Shake It Off,23364
2015-01-03,12,Big Sean Featuring E-40,I Don't F**k With You,-1
2015-01-03,13,Selena Gomez,The Heart Wants What It Wants,23445
2015-01-03,14,Matt McAndrew,Wasted Love,23485
2015-01-03,15,"Nicki Minaj Featuring Drake, Lil Wayne & Chris Brown",Only,23438
2015-01-03,16,Tove Lo,Habits (Stay High),23288
2015-01-03,17,I LOVE MAKONNEN Featuring Drake,Tuesday,23397
2015-01-03,18,Mr. Probz,Waves,23367
2015-01-03,19,Ed Sheeran,Don't,23304
2015-01-03,20,Fall Out Boy,Centuries,23380
2015-01-03,21,James Newton Howard Featuring Jennifer Lawrence,The Hanging Tree,23463
2015-01-03,22,"Jessie J, Ariana Grande & Nicki Minaj",Bang Bang,23346
2015-01-03,23,Rae Sremmurd,No Type,23396
2015-01-03,24,Beyonce,7/11,23464
2015-01-03,25,Bobby Shmurda,Hot Boy,23351
2015-01-03,26,Calvin Harris Featuring John Newman,Blame,23381
2015-01-03,27,Sam Smith,Stay With Me,23229
2015-01-03,28,O.T. Genasis,CoCo,23460
2015-01-03,29,Iggy Azalea Featuring M0,Beg For It,-1
2015-01-03,30,Jeremih Featuring YG,Don't Tell 'Em,23317
2015-01-03,31,Usher Featuring Juicy J,I Don't Mind,23461
2015-01-03,32,Vance Joy,Riptide,23318
2015-01-03,33,Iggy Azalea Featuring Rita Ora,Black Widow,23326
2015-01-03,34,Craig Wayne Boyd,My Baby's Got A Smile On Her Face,23486
2015-01-03,35,Mariah Carey,All I Want For Christmas Is You,18161
2015-01-03,36,Alesso Featuring Tove Lo,Heroes (We Could Be),23407
2015-01-03,37,Jason Derulo,Trumpets,23290
2015-01-03,38,Tim McGraw,Shotgun Rider,23409
2015-01-03,39,Milky Chance,Stolen Dance,23345
2015-01-03,40,Sia,Chandelier,23266
2015-01-03,41,Carrie Underwood,Something In The Water,23403
2015-01-03,42,Ariana Grande,Santa Tell Me,23465
2015-01-03,43,Nicki Minaj Featuring Beyonce,Feeling Myself,23487
2015-01-03,44,Rich Gang Featuring Young Thug & Rich Homie Quan,Lifestyle,23340
2015-01-03,45,Clean Bandit Featuring Jess Glynne,Rather Be,23306
2015-01-03,46,DeJ Loaf,Try Me,23428
2015-01-03,47,Ella Henderson,Ghost,23441
