sentiment_comp,sentiment_pos,sentiment_neu,sentiment_neg,f_k_grade,flesch_index,fog_index,difficult_words,num_syllables,num_words,num_lines,num_dup,artist,song,lyricId
0.9991,0.359,0.606,0.035,0.8,99.43,2.64,7,298,250,43,19,All-4-One,So Much In Love,16324
0.6626,0.071,0.852,0.077,1.7,97.3,3.64,4,290,252,32,13,Ace Of Base,The Sign,16325
0.9944,0.168,0.789,0.043,1.5,97.7,3.74,18,443,377,50,17,CeCe Peniston,I'm In The Mood,16326
-0.9998,0.129,0.701,0.17,2.6,94.86,5.16,422,5937,4828,467,0,Tag Team,Addams Family (Whoomp!),16327
-0.9841,0.08,0.712,0.208,1.5,97.7,3.76,11,263,211,28,8,Doug Stone,I Never Knew Love,16328
0.9935,0.23,0.761,0.008,1.5,92.39,1.93,10,318,236,54,35,Rod Stewart,Having A Party,16329
0.9991,0.337,0.599,0.064,2.4,95.37,4.02,7,458,392,40,14,Mary J. Blige,You Don't Have To Worry,16330
-0.9907,0.11,0.734,0.156,2.2,95.88,4.15,59,854,737,79,0,Sagat,Funk Dat/Why Is It?,16331
0.9227,0.09,0.873,0.037,1.6,97.4,3.3,4,263,227,29,14,SWV,Always On My Mind,16332
0.9787,0.121,0.819,0.06,0.0,106.97,3.57,33,608,539,81,30,Cypress Hill,We Ain't Goin' Out Like That,16333
0.9919,0.138,0.796,0.066,0.2,106.57,3.0,18,823,734,104,40,12 Gauge,Dunkie Butt (Please Please Please),16334
0.965,0.196,0.681,0.123,-0.5,107.99,3.25,14,235,206,36,0,Color Me Badd,Choose,16335
0.9882,0.162,0.788,0.049,-0.4,107.69,2.76,8,372,332,55,29,Zhane,Groove Thang,16336
0.128,0.069,0.866,0.064,-0.4,107.89,2.45,4,332,297,51,34,Eternal,Stay,16337
0.9981,0.317,0.672,0.012,1.0,99.02,2.48,4,306,247,40,19,Tony Toni Tone,(Lay Your Head On My) Pillow,16338
-0.163,0.069,0.837,0.095,1.4,98.01,3.47,7,164,136,19,3,Richard Marx,Now And Forever,16339
0.9994,0.222,0.753,0.025,1.5,97.7,3.36,33,937,785,104,38,Salt-N-Pepa Featuring En Vogue,Whatta Man,16340
-0.9967,0.07,0.704,0.227,0.6,105.45,3.61,13,400,367,45,8,NKOTB,Dirty Dawg,16341
0.9935,0.237,0.741,0.022,-0.5,107.99,2.49,7,221,195,34,7,Mint Condition,U Send Me Swingin',16342
0.9951,0.298,0.624,0.079,0.5,100.24,3.03,14,234,194,39,2,Lisa Keith,I'm In Love,16343
0.9984,0.187,0.769,0.043,1.5,97.7,3.23,34,627,530,71,15,To Be Continued...,One On One,16344
0.9998,0.443,0.557,0.0,1.0,99.02,2.58,7,480,385,62,35,Janet Jackson,Because Of Love,16345
0.996,0.177,0.774,0.049,1.7,97.2,3.52,10,627,507,63,29,Meat Loaf,Rock And Roll Dreams Come Through,16346
-0.9889,0.072,0.737,0.19,1.6,97.5,3.08,3,370,301,39,7,Phil Collins,Everyday,16347
-0.9963,0.13,0.675,0.196,3.6,86.81,4.77,57,688,546,55,3,Mariah Carey,Without You/Never Forget You,16348
-0.978,0.091,0.747,0.162,1.7,97.2,3.54,40,435,352,44,14,Beck,Loser,16349
-0.9918,0.047,0.85,0.103,1.7,97.2,3.79,38,729,609,76,27,Snoop Doggy Dogg,Gin And Juice,16350
0.9968,0.174,0.764,0.062,1.1,98.72,2.89,27,665,556,85,37,K7,Zunga Zeng,16351
0.9687,0.101,0.831,0.067,3.1,88.23,4.59,50,843,636,75,20,Born Jamericans,Boom Shak A-Tack,16352
-0.9931,0.085,0.758,0.157,2.2,95.98,4.53,73,723,609,66,2,Jeru The Damaja,Come Clean,16353
0.9994,0.356,0.644,0.0,0.4,105.86,3.39,14,331,296,38,15,Johnny O,Runaway Love,16354
-0.3749,0.031,0.919,0.05,-0.2,107.28,2.78,3,201,180,28,9,Crash Test Dummies,Mmm Mmm Mmm Mmm,16355
0.9356,0.146,0.717,0.137,1.7,97.2,3.44,8,403,334,42,9,R. Kelly,Bump N' Grind,16356
0.5561,0.145,0.702,0.154,1.6,97.5,3.66,13,162,139,18,1,James,Laid,16357
0.9781,0.137,0.788,0.076,-0.3,107.48,2.57,11,502,458,74,32,MeShell Ndegeocello,If That's Your Boyfriend (He Wasn't Last Night),16358
-0.6425,0.092,0.813,0.095,2.9,88.53,4.01,29,825,659,80,32,KRS-One,Sound Of Da Police,16359
0.9974,0.174,0.77,0.056,0.5,105.55,3.52,33,629,562,69,15,M.C. Hammer,It's All Good,16360
0.9274,0.165,0.691,0.144,0.7,105.25,3.53,4,255,234,28,15,John Michael Montgomery,I Swear,16361
0.9029,0.086,0.876,0.038,-0.4,107.89,2.32,2,269,242,42,4,Blackgirl,Krazy,16362
0.9831,0.31,0.678,0.012,4.2,74.45,3.54,6,129,87,16,5,Bjork,Big Time Sensuality,16363
-0.9795,0.09,0.758,0.152,1.3,98.21,2.8,25,456,386,55,5,Ice Cube,You Know How We Do It,16364
-0.958,0.089,0.795,0.116,0.2,106.57,2.84,2,258,234,33,23,Danzig,Mother,16365
0.9729,0.037,0.937,0.026,12.2,42.82,8.96,224,3360,1968,99,7,Bruce Springsteen,"Streets Of Philadelphia (From ""Philadelphia"")",16366
0.9848,0.163,0.817,0.02,2.4,95.47,3.88,6,269,233,24,12,Tori Amos,God,16367
0.2753,0.082,0.837,0.081,1.5,97.7,3.65,51,873,742,99,2,Too $hort,Money In The Ghetto,16368
0.9983,0.228,0.69,0.082,1.9,96.59,3.68,32,608,510,59,4,Shaquille O'Neal,I'm Outstanding,16369
0.9999,0.082,0.851,0.067,9.1,67.18,10.03,3215,45070,32593,1556,1,Big Mountain,"Baby I Love Your Way (From ""Reality Bites"")",16370
0.0,0.0,1.0,0.0,2.1,90.66,3.17,7,69,55,9,2,Deep Forest,Sweet Lullaby,16371
0.9865,0.111,0.83,0.059,2.4,95.47,4.26,60,897,736,76,12,OutKast,Player's Ball,16372
-0.9937,0.016,0.556,0.427,-0.4,107.89,2.68,2,118,110,19,14,Dawn Penn,"You Don't Love Me (No, No, No)",16373
0.4854,0.052,0.931,0.017,0.5,105.55,3.24,3,100,89,11,1,Vince Gill,Tryin' To Get Over You,16374
-0.9975,0.027,0.651,0.322,-0.2,107.28,2.74,7,244,217,34,9,Mr. Big,Ain't Seen Love Like That,16375
0.6507,0.091,0.853,0.056,-0.4,107.89,2.46,7,310,276,48,29,Melissa Etheridge,Come To My Window,16376
0.9984,0.433,0.558,0.009,-0.1,107.08,2.89,6,175,159,24,3,Little Texas,My Love,16377
